Facility_Name,Instrument_Type,Instrument_Model,Run_ID,Operator_ID,Protocol_Name,Protocol_Version,Reagent_Kit,Sample_Type,Sample_ID,QC_Status,QC_Score_PreNorm,QC_Score_PostNorm,Turnaround_Time_days,Data_Volume_GB,Data_Completeness_pct,Audit_Trail_Complete,Field_Source,Timestamp_Captured,Version,Validation_Status,Dataset_Type,Licensing_Status,Value_$,Read_1_Length,Read_2_Length,Indices_1_Length,Indices_2_Length,PhiX_pct,Order_Date,Total_Amount,Fulfillment_Status,Primary_Data_Size_GB,Primary_Data_Hash,Primary_Data_Link,Normalization_Status
Genome Center E,ONT PromethION,PromethION R10.4,RUN_R6UWO9L,OP_FCUB,Targeted Panel v2,v3.3,Illumina V3 Kit,Human,S_WUHDC0OKR,Pass,83.8,88.6,5.7,86.6,98,Y,Instrument Log,2025-05-07 00:00:00,1.9,Validated,QC_Logs,Review,2300.0,400,0,8,0,0.9,2025-02-23,12800,DRAFT,51.3,1e682924b079245afd300923ddd49928,s3://ga-tech-datasets/genome-center-e/RUN_R6UWO9L.fastq.gz,Mapped
Genomics Core B,Illumina NovaSeq,NovaSeq 6000 S4,RUN_DNV2RU0,OP_V7FL,WGS PCR-Free,v1.0,Rapid Barcoding 24,Human,S_NJ03FLT9A,Pass,93.8,97.1,6.7,72.8,94,Y,Instrument Log,2025-02-18 00:00:00,3.4,Validated,Protocol_Benchmarks,Pending,3500.0,151,151,12,10,0.42,2025-07-19,9600,SUBMITTED,35.7,86ca8bc94cbf26e8f00c5866f1cea62a,s3://ga-tech-datasets/genomics-core-b/RUN_DNV2RU0.fastq.gz,Mapped
Genomics Core C,Illumina NextSeq,NextSeq 2000 P4,RUN_6N5RASH,OP_SZN2,Targeted Panel v2,v2.1,Illumina V3 Kit,Mouse,S_79WGCDJYM,Pass,88.9,93.2,0.8,58.7,95,Y,Sample Form,2025-04-27 00:00:00,3.7,In Review,Genomics,Review,6100.0,151,151,12,10,0.96,2025-02-24,4200,COMPLETED,96.0,725f42a3edfe3357ebaea6681bab8cf9,s3://ga-tech-datasets/genomics-core-c/RUN_6N5RASH.fastq.gz,Mapped
Genomics Core B,ONT PromethION,NovaSeq 6000 S4,RUN_TJ3QD9F,OP_GVGP,RNA-Seq PolyA,v1.0,Rapid Barcoding 24,Mouse,S_2UIO7US8Q,Pass,86.8,93.9,4.3,54.4,97,N,Core LIMS,2025-01-31 00:00:00,3.4,In Review,Genomics,Ready,3600.0,400,0,8,0,0.75,2025-02-09,4200,DRAFT,92.8,71cebddc81036b703ff6cbeea6a55999,s3://ga-tech-datasets/genomics-core-b/RUN_TJ3QD9F.fastq.gz,Mapped
Genome Center E,Illumina NovaSeq,NextSeq 2000 P4,RUN_Z2C9ZIV,OP_CPTX,WGS PCR-Free,v1.0,Nextera XT,Human,S_RB1LT0DYP,Pass,82.3,86.7,6.7,42.7,97,Y,QC Pipeline,2025-05-14 00:00:00,2.8,Validated,QC_Logs,Review,4400.0,151,151,10,12,0.87,2025-08-11,4200,SUBMITTED,58.9,66099e87135656c2524a050fb3317c9e,s3://ga-tech-datasets/genome-center-e/RUN_Z2C9ZIV.fastq.gz,Mapped
Genome Center E,Illumina NovaSeq,NovaSeq 6000 S4,RUN_OD278UN,OP_7XCK,RNA-Seq PolyA,v3.3,Nextera XT,Human,S_1BKSHR3SN,Fail,77.1,78.9,0.1,28.9,95,Y,QC Pipeline,2025-03-10 00:00:00,3.4,Validated,Genomics,Ready,7500.0,151,151,8,12,1.16,2025-05-06,4200,SUBMITTED,74.0,5473f278077420071f3aa7e134245c4e,s3://ga-tech-datasets/genome-center-e/RUN_OD278UN.fastq.gz,Mapped
Genomics Core A,Illumina NextSeq,NextSeq 2000 P4,RUN_LZH60XO,OP_EQEF,RNA-Seq PolyA,v3.3,Rapid Barcoding 24,Organoid,S_FQNVJJHXU,Pass,89.1,91.3,3.8,80.5,91,Y,Instrument Log,2025-03-30 00:00:00,2.6,In Review,Genomics,Pending,5400.0,151,151,8,8,1.04,2025-07-05,1800,DRAFT,101.0,ce1f9f5f9162f43861ddb9688214721d,s3://ga-tech-datasets/genomics-core-a/RUN_LZH60XO.fastq.gz,Mapped
Genomics Core B,Illumina NextSeq,NovaSeq 6000 S4,RUN_TAZITYM,OP_EMKR,Metagenomics Shotgun,v2.1,Illumina V3 Kit,Organoid,S_ZX3LTNJFT,Pass,92.0,92.8,4.6,93.3,99,Y,Instrument Log,2025-03-05 00:00:00,2.1,Validated,Genomics,Ready,4400.0,151,151,8,8,1.55,2025-09-27,1800,SUBMITTED,66.6,598bb4d5d61c0c039f613eb1642d92a6,s3://ga-tech-datasets/genomics-core-b/RUN_TAZITYM.fastq.gz,Mapped
Genomics Core C,Illumina NextSeq,NextSeq 2000 P4,RUN_A0CT926,OP_6CI5,Targeted Panel v2,v3.3,Nextera XT,Human,S_7HLBMM7DN,Fail,74.3,78.4,4.3,54.3,100,Y,QC Pipeline,2025-02-26 00:00:00,2.4,In Review,Genomics,Ready,6600.0,151,151,8,12,1.12,2025-06-16,3200,PENDING,41.4,0723eb2d9db588b353420f1e0c584778,s3://ga-tech-datasets/genomics-core-c/RUN_A0CT926.fastq.gz,Mapped
Genomics Core A,ONT PromethION,NovaSeq 6000 S4,RUN_TGD1SRF,OP_852Y,WGS PCR-Free,v2.1,Rapid Barcoding 24,Mouse,S_3OE95BJKG,Pass,98.8,100.0,3.4,43.7,95,Y,Core LIMS,2025-02-07 00:00:00,1.0,Validated,Genomics,Review,5800.0,400,0,8,0,0.73,2025-03-09,1800,SUBMITTED,112.5,68d652522f17df2258f324d0612e05e9,s3://ga-tech-datasets/genomics-core-a/RUN_TGD1SRF.fastq.gz,Mapped
Genomics Core B,ONT PromethION,NextSeq 2000 P4,RUN_BR8HQZ2,OP_G2U9,RNA-Seq PolyA,v2.1,Rapid Barcoding 24,Mouse,S_CDN9AVJZ5,Pass,91.6,92.2,4.0,51.6,90,Y,Core LIMS,2025-02-15 00:00:00,3.7,Validated,Genomics,Review,5100.0,400,0,8,0,1.02,2025-02-07,3200,DRAFT,75.0,17f688a2df2ddb57d2dea580e50ca90c,s3://ga-tech-datasets/genomics-core-b/RUN_BR8HQZ2.fastq.gz,Mapped
Genomics Core C,Illumina NextSeq,NextSeq 2000 P4,RUN_3IKVS24,OP_TYV3,Targeted Panel v2,v2.1,Nextera XT,Human,S_WRGO5ZYTG,Pass,100.0,100.0,3.9,56.5,92,Y,QC Pipeline,2025-02-25 00:00:00,2.0,Validated,Genomics,Ready,3700.0,151,151,12,12,0.82,2025-01-16,12800,COMPLETED,68.1,acd33e874ac08f44e067c262ca762ea5,s3://ga-tech-datasets/genomics-core-c/RUN_3IKVS24.fastq.gz,Mapped
Genomics Core B,Illumina NextSeq,NextSeq 2000 P4,RUN_BADE1L6,OP_P06X,Metagenomics Shotgun,v2.1,Rapid Barcoding 24,Organoid,S_AB7VLYXVK,Pass,84.5,88.4,4.7,35.7,92,Y,Sample Form,2025-03-12 00:00:00,1.6,Validated,QC_Logs,Review,4500.0,151,151,10,8,1.35,2025-04-19,6400,DRAFT,97.7,6bb74aa9179f85821afd90f74ebb4f78,s3://ga-tech-datasets/genomics-core-b/RUN_BADE1L6.fastq.gz,Mapped
Genomics Core B,ONT PromethION,PromethION R10.4,RUN_K88RX26,OP_CYIE,WGS PCR-Free,v1.0,QIAseq FX,Human,S_9Z5ZWJ91E,Pass,89.9,93.5,4.1,41.3,94,Y,Core LIMS,2025-07-12 00:00:00,3.8,Validated,QC_Logs,Review,4600.0,400,0,8,0,0.49,2025-06-14,3200,PENDING,70.0,ca245fb5bb66e82b98be563a65b67742,s3://ga-tech-datasets/genomics-core-b/RUN_K88RX26.fastq.gz,Mapped
Genomics Core B,Illumina NextSeq,NextSeq 2000 P4,RUN_F7CC5KV,OP_92RM,Metagenomics Shotgun,v1.0,Illumina V3 Kit,Human,S_3XI0N0HO1,Pass,100.0,99.8,4.3,53.4,93,Y,QC Pipeline,2025-02-02 00:00:00,3.1,Validated,Genomics,Ready,4600.0,151,151,8,8,1.4,2025-09-10,12800,DRAFT,42.4,d15a2aba40e5c32cfdc3ea22d4c2444a,s3://ga-tech-datasets/genomics-core-b/RUN_F7CC5KV.fastq.gz,Mapped
Genome Center D,Illumina NextSeq,NextSeq 2000 P4,RUN_2X3WXY4,OP_YL7Y,RNA-Seq PolyA,v2.1,Illumina V3 Kit,Human,S_6PAMPF4OK,Pass,82.4,85.6,2.9,36.6,93,Y,QC Pipeline,2025-02-16 00:00:00,1.6,In Review,QC_Logs,Pending,6500.0,151,151,8,10,0.89,2025-09-07,4200,DRAFT,62.6,eeb3f88bcf99b44a15bf867a8086bef9,s3://ga-tech-datasets/genome-center-d/RUN_2X3WXY4.fastq.gz,Mapped
Genome Center E,Illumina NovaSeq,NextSeq 2000 P4,RUN_RNOENR4,OP_RMWU,Metagenomics Shotgun,v2.1,QIAseq FX,Mouse,S_DGXE2JZAC,Pass,93.2,96.9,2.2,43.7,94,Y,QC Pipeline,2025-04-22 00:00:00,1.1,Validated,Protocol_Benchmarks,Review,5000.0,151,151,8,12,0.95,2025-02-16,9600,PENDING,104.9,572edd55d8b77ad5c36efe5def0bfc3c,s3://ga-tech-datasets/genome-center-e/RUN_RNOENR4.fastq.gz,Mapped
Genomics Core B,Illumina NextSeq,NovaSeq 6000 S4,RUN_1NLCI6X,OP_3OLT,Targeted Panel v2,v3.3,QIAseq FX,Organoid,S_6JZGI9QDP,Pass,89.4,91.3,5.9,73.5,97,Y,Instrument Log,2025-05-29 00:00:00,1.3,Validated,Protocol_Benchmarks,Review,3500.0,151,151,10,10,0.71,2025-05-15,12800,SUBMITTED,127.8,17a7b39aa444795643ad4d9250057c2d,s3://ga-tech-datasets/genomics-core-b/RUN_1NLCI6X.fastq.gz,Mapped
Genome Center D,ONT PromethION,NovaSeq 6000 S4,RUN_O7937C9,OP_CIGQ,RNA-Seq PolyA,v2.1,QIAseq FX,Human,S_ECZI77GL5,Pass,93.4,98.3,3.4,64.5,94,Y,QC Pipeline,2025-03-01 00:00:00,3.2,Validated,QC_Logs,Pending,5700.0,400,0,8,0,1.06,2025-04-25,4200,COMPLETED,99.1,32bc91167f43f20669ee4fa1f29c347e,s3://ga-tech-datasets/genome-center-d/RUN_O7937C9.fastq.gz,Mapped
Genomics Core B,Illumina NextSeq,NextSeq 2000 P4,RUN_6CXX69V,OP_5S7L,WGS PCR-Free,v1.0,QIAseq FX,Organoid,S_TTLQM3I3F,Fail,81.3,84.9,6.3,63.7,95,Y,Sample Form,2025-04-25 00:00:00,3.7,Validated,Protocol_Benchmarks,Ready,2700.0,151,151,8,8,0.97,2025-01-19,1800,COMPLETED,79.8,3a71bd922688384aca0f0f0811ab1f55,s3://ga-tech-datasets/genomics-core-b/RUN_6CXX69V.fastq.gz,Mapped
Genomics Core C,Illumina NovaSeq,NovaSeq 6000 S4,RUN_K96SOAW,OP_Q1QL,WGS PCR-Free,v3.3,QIAseq FX,Organoid,S_G5DUVBAY7,Fail,75.4,79.8,4.3,75.4,94,Y,Core LIMS,2025-03-06 00:00:00,2.1,Validated,Genomics,Review,5000.0,151,151,10,8,1.15,2025-08-30,9600,PENDING,87.0,4726305ac55cadede6653bbc273e429e,s3://ga-tech-datasets/genomics-core-c/RUN_K96SOAW.fastq.gz,Unmapped
Genomics Core B,Illumina NextSeq,NextSeq 2000 P4,RUN_RXNIJ2E,OP_IBMX,RNA-Seq PolyA,v2.1,Rapid Barcoding 24,Mouse,S_2FOZAF0JL,Pass,84.7,87.1,4.0,99.6,92,Y,Instrument Log,2025-03-12 00:00:00,2.6,In Review,QC_Logs,Review,4100.0,151,151,10,12,1.12,2025-09-25,1800,COMPLETED,27.9,e1524841803016dc105abd52021d4d88,s3://ga-tech-datasets/genomics-core-b/RUN_RXNIJ2E.fastq.gz,Mapped
Genomics Core A,ONT PromethION,PromethION R10.4,RUN_IBTZ2VK,OP_LLDM,RNA-Seq PolyA,v3.3,QIAseq FX,Organoid,S_XJMRPXY16,Fail,80.4,81.6,5.0,44.8,96,Y,QC Pipeline,2025-04-13 00:00:00,3.0,In Review,QC_Logs,Pending,4200.0,400,0,8,0,0.98,2025-09-22,1800,COMPLETED,92.4,7d01668b945c388cb74563a3acf1c152,s3://ga-tech-datasets/genomics-core-a/RUN_IBTZ2VK.fastq.gz,Mapped
Genomics Core A,Illumina NextSeq,NextSeq 2000 P4,RUN_AAEFL2E,OP_IXFT,RNA-Seq PolyA,v2.1,Illumina V3 Kit,Mouse,S_OCE8OHITH,Pass,94.1,96.7,3.6,50.8,95,Y,Core LIMS,2025-03-24 00:00:00,1.4,Validated,QC_Logs,Review,4900.0,151,151,12,10,1.24,2025-04-29,6400,SUBMITTED,80.9,220d06bfd2fa27e62efffd73937af44b,s3://ga-tech-datasets/genomics-core-a/RUN_AAEFL2E.fastq.gz,Mapped
Genomics Core A,ONT PromethION,PromethION R10.4,RUN_BPN8ZKQ,OP_8GVY,Targeted Panel v2,v3.3,Illumina V3 Kit,Human,S_OYZ1Z3MZL,Pass,90.0,95.0,4.5,71.2,91,Y,Sample Form,2025-06-21 00:00:00,1.8,Validated,Genomics,Review,3800.0,400,0,8,0,0.96,2025-07-01,9600,SUBMITTED,59.5,09b86d5b7080e95794464c1d5826c428,s3://ga-tech-datasets/genomics-core-a/RUN_BPN8ZKQ.fastq.gz,Mapped
Genomics Core B,Illumina NovaSeq,NovaSeq 6000 S4,RUN_RLOE11G,OP_7YKQ,RNA-Seq PolyA,v1.0,Rapid Barcoding 24,Organoid,S_U4LV5CC3A,Pass,96.5,96.9,5.5,82.4,89,Y,Core LIMS,2025-02-27 00:00:00,3.1,In Review,Genomics,Ready,3100.0,151,151,10,8,1.36,2025-03-21,12800,SUBMITTED,83.6,2579aad150039ecac2de17d7de705379,s3://ga-tech-datasets/genomics-core-b/RUN_RLOE11G.fastq.gz,Mapped
Genome Center D,Illumina NovaSeq,NextSeq 2000 P4,RUN_40QZ9NF,OP_ZUNY,Metagenomics Shotgun,v3.3,Nextera XT,Human,S_SYVXNL65T,Pass,90.6,98.2,2.7,21.8,94,Y,Core LIMS,2025-02-18 00:00:00,2.5,Validated,Genomics,Review,5500.0,151,151,12,10,0.82,2025-08-08,6400,DRAFT,58.6,734a03e163168212ad2555308554e963,s3://ga-tech-datasets/genome-center-d/RUN_40QZ9NF.fastq.gz,Mapped
Genomics Core A,Illumina NextSeq,NextSeq 2000 P4,RUN_E4UQVYW,OP_HXN9,Metagenomics Shotgun,v3.3,Illumina V3 Kit,Mouse,S_IKNSO3AJ2,Pass,80.4,85.9,5.1,59.4,93,Y,QC Pipeline,2025-08-05 00:00:00,2.8,In Review,Genomics,Review,5200.0,151,151,10,12,0.57,2025-02-19,9600,SUBMITTED,46.2,ce0eb1c10179613dfc1db82f7036057f,s3://ga-tech-datasets/genomics-core-a/RUN_E4UQVYW.fastq.gz,Mapped
Genomics Core C,Illumina NextSeq,NovaSeq 6000 S4,RUN_D989TQX,OP_I6C6,Targeted Panel v2,v1.0,Rapid Barcoding 24,Mouse,S_NLM7AMOID,Pass,98.1,100.0,3.5,52.8,95,Y,Sample Form,2025-03-13 00:00:00,3.5,Validated,Genomics,Review,3300.0,151,151,12,8,1.03,2025-03-31,4200,PENDING,27.2,19ece2cf57874ff6c6c972a533f1cd09,s3://ga-tech-datasets/genomics-core-c/RUN_D989TQX.fastq.gz,Unmapped
Genome Center D,Illumina NextSeq,NovaSeq 6000 S4,RUN_JKPEF40,OP_K5Z5,Targeted Panel v2,v1.0,Nextera XT,Human,S_6MYX208X4,Fail,75.0,77.4,3.4,116.6,92,Y,Instrument Log,2025-04-22 00:00:00,1.7,In Review,QC_Logs,Ready,4900.0,151,151,12,10,1.14,2025-08-04,9600,PENDING,56.0,95a676ca6eceb6c547f9674a5855f516,s3://ga-tech-datasets/genome-center-d/RUN_JKPEF40.fastq.gz,Mapped
Genomics Core A,Illumina NextSeq,NovaSeq 6000 S4,RUN_RYSQHKD,OP_GFIR,RNA-Seq PolyA,v3.3,Rapid Barcoding 24,Organoid,S_9TUH75AW4,Pass,91.1,95.0,3.3,62.5,92,Y,Instrument Log,2025-02-19 00:00:00,1.4,In Review,Protocol_Benchmarks,Pending,3400.0,151,151,10,12,0.77,2025-03-13,6400,PENDING,27.7,81428bf6d3c9cc848dfe291af0afd61e,s3://ga-tech-datasets/genomics-core-a/RUN_RYSQHKD.fastq.gz,Mapped
Genomics Core A,Illumina NovaSeq,NovaSeq 6000 S4,RUN_LILKY8U,OP_O8BC,RNA-Seq PolyA,v2.1,Nextera XT,Mouse,S_8VAX68S0S,Fail,81.2,84.5,3.0,78.0,97,Y,Sample Form,2025-02-19 00:00:00,1.2,Validated,Genomics,Review,8200.0,151,151,8,10,1.16,2025-04-05,3200,COMPLETED,135.8,e9f090eae9105b2d3737709ce5eef5d9,s3://ga-tech-datasets/genomics-core-a/RUN_LILKY8U.fastq.gz,Mapped
Genomics Core C,ONT PromethION,NextSeq 2000 P4,RUN_WSLSI7S,OP_4FGR,Metagenomics Shotgun,v2.1,QIAseq FX,Organoid,S_5TR74P7WY,Fail,80.3,80.0,5.7,52.0,96,Y,QC Pipeline,2025-02-12 00:00:00,1.9,In Review,QC_Logs,Review,5000.0,400,0,8,0,1.23,2025-05-18,6400,COMPLETED,67.0,04a26c27383f1fcdd3e9fe95116c8739,s3://ga-tech-datasets/genomics-core-c/RUN_WSLSI7S.fastq.gz,Mapped
Genome Center D,ONT PromethION,NextSeq 2000 P4,RUN_R0O45VK,OP_2NBS,Metagenomics Shotgun,v3.3,Illumina V3 Kit,Mouse,S_LKVP3I1F3,Fail,80.9,81.2,3.7,71.8,92,Y,QC Pipeline,2025-02-09 00:00:00,1.5,In Review,Genomics,Review,6300.0,400,0,8,0,1.08,2025-06-27,12800,COMPLETED,54.7,afb9e6e52621ec3d14b4bd10f8876b92,s3://ga-tech-datasets/genome-center-d/RUN_R0O45VK.fastq.gz,Mapped
Genome Center D,Illumina NextSeq,NextSeq 2000 P4,RUN_SKMW8DG,OP_JTZW,Targeted Panel v2,v3.3,Nextera XT,Human,S_9UKAOGL5T,Pass,93.1,96.1,4.8,22.2,97,Y,Sample Form,2025-03-04 00:00:00,2.6,In Review,Protocol_Benchmarks,Ready,7500.0,151,151,10,10,0.85,2025-02-27,1800,PENDING,103.5,aa16c92097f8e3729375218f363c6f31,s3://ga-tech-datasets/genome-center-d/RUN_SKMW8DG.fastq.gz,Unmapped
Genomics Core B,Illumina NextSeq,NovaSeq 6000 S4,RUN_HD6ZQM5,OP_3QU6,WGS PCR-Free,v1.0,QIAseq FX,Mouse,S_5XEI7NDIJ,Pass,82.7,87.5,5.1,36.3,92,Y,QC Pipeline,2025-04-14 00:00:00,3.2,In Review,QC_Logs,Ready,7000.0,151,151,8,12,0.77,2025-08-07,1800,DRAFT,44.3,9afdea562650385f7fa03b848e604ecd,s3://ga-tech-datasets/genomics-core-b/RUN_HD6ZQM5.fastq.gz,Unmapped
Genomics Core B,ONT PromethION,NextSeq 2000 P4,RUN_G823QTV,OP_6U89,Metagenomics Shotgun,v1.0,QIAseq FX,Mouse,S_GSF7TUA20,Pass,86.3,89.6,5.4,67.2,91,Y,Instrument Log,2025-02-27 00:00:00,3.8,In Review,QC_Logs,Pending,4600.0,400,0,8,0,0.84,2025-07-13,6400,PENDING,98.0,e1400de2b81ed9b6c7f12f44c3843f31,s3://ga-tech-datasets/genomics-core-b/RUN_G823QTV.fastq.gz,Mapped
Genome Center D,Illumina NextSeq,NovaSeq 6000 S4,RUN_27K2GK5,OP_ZX8S,Targeted Panel v2,v2.1,QIAseq FX,Organoid,S_KZK6LY65G,Pass,83.5,87.3,6.4,66.4,91,Y,Sample Form,2025-03-04 00:00:00,1.3,In Review,Protocol_Benchmarks,Review,4600.0,151,151,8,8,0.83,2025-03-22,1800,SUBMITTED,79.9,ad2b8d2f9d5fa2ec4868fe3f7bc777d6,s3://ga-tech-datasets/genome-center-d/RUN_27K2GK5.fastq.gz,Mapped
Genome Center D,Illumina NextSeq,NovaSeq 6000 S4,RUN_ZHX2I7K,OP_N1N2,Metagenomics Shotgun,v1.0,Nextera XT,Mouse,S_WA2Y9F9UB,Pass,84.1,88.8,5.1,59.5,100,Y,Core LIMS,2025-03-28 00:00:00,2.2,Validated,QC_Logs,Review,3900.0,151,151,8,8,1.0,2025-01-19,12800,DRAFT,27.7,453611b19cb73ed91052d34fd368aedf,s3://ga-tech-datasets/genome-center-d/RUN_ZHX2I7K.fastq.gz,Unmapped
Genomics Core B,Illumina NextSeq,NextSeq 2000 P4,RUN_XEZQN6J,OP_M4Y3,Metagenomics Shotgun,v3.3,Rapid Barcoding 24,Organoid,S_2ZM4POBMI,Pass,100.0,100.0,7.7,73.2,98,Y,QC Pipeline,2025-02-14 00:00:00,3.2,Validated,Genomics,Pending,2900.0,151,151,10,12,1.38,2025-01-09,9600,DRAFT,110.1,039052e123295e48aac38cd9ad9f2511,s3://ga-tech-datasets/genomics-core-b/RUN_XEZQN6J.fastq.gz,Mapped
Genomics Core A,Illumina NextSeq,NextSeq 2000 P4,RUN_16DCH57,OP_TFUP,Targeted Panel v2,v1.0,QIAseq FX,Organoid,S_E275LU6F7,Pass,90.7,95.3,7.9,72.3,94,Y,Core LIMS,2025-03-15 00:00:00,2.1,In Review,Genomics,Ready,5400.0,151,151,12,12,0.7,2025-08-18,9600,COMPLETED,101.7,73679fd65c1862952a2a26c3cbe2bec3,s3://ga-tech-datasets/genomics-core-a/RUN_16DCH57.fastq.gz,Mapped
Genome Center D,Illumina NextSeq,NovaSeq 6000 S4,RUN_3TQ0R99,OP_S1HJ,WGS PCR-Free,v2.1,Rapid Barcoding 24,Organoid,S_470ATEOSV,Pass,88.8,89.9,7.7,63.1,97,Y,Instrument Log,2025-02-11 00:00:00,1.6,Validated,Protocol_Benchmarks,Review,7300.0,151,151,10,12,1.34,2025-07-03,3200,DRAFT,21.1,d1978808e64f1787e6f1b933ba909f07,s3://ga-tech-datasets/genome-center-d/RUN_3TQ0R99.fastq.gz,Mapped
Genomics Core A,Illumina NovaSeq,NovaSeq 6000 S4,RUN_WMKRKVF,OP_1SJW,Metagenomics Shotgun,v3.3,Illumina V3 Kit,Mouse,S_93DQPUQB2,Pass,86.0,89.0,6.7,62.5,95,Y,Instrument Log,2025-02-25 00:00:00,3.9,Validated,Protocol_Benchmarks,Ready,3200.0,151,151,10,10,1.34,2025-05-28,1800,PENDING,130.9,7e47b0cdbabce67a3dca456acaefb596,s3://ga-tech-datasets/genomics-core-a/RUN_WMKRKVF.fastq.gz,Mapped
Genome Center E,Illumina NovaSeq,NovaSeq 6000 S4,RUN_DK8A1QZ,OP_QVF1,RNA-Seq PolyA,v3.3,Rapid Barcoding 24,Human,S_SQ7KCR0IV,Pass,95.7,98.2,9.1,54.9,94,N,Sample Form,2025-03-16 00:00:00,1.5,In Review,QC_Logs,Review,6200.0,151,151,12,8,1.19,2025-05-14,3200,SUBMITTED,40.8,ac580b77839b52635a1b3eb4911fc243,s3://ga-tech-datasets/genome-center-e/RUN_DK8A1QZ.fastq.gz,Mapped
Genomics Core A,Illumina NovaSeq,NextSeq 2000 P4,RUN_6M3K8R8,OP_9IRM,RNA-Seq PolyA,v2.1,Illumina V3 Kit,Human,S_CB57CV6CW,Pass,92.6,92.7,3.8,60.2,98,Y,Sample Form,2025-03-27 00:00:00,3.2,Validated,Genomics,Review,5200.0,151,151,12,8,0.81,2025-02-27,4200,PENDING,66.2,64583ebc2bd2c5c7c2643462b8db2167,s3://ga-tech-datasets/genomics-core-a/RUN_6M3K8R8.fastq.gz,Mapped
Genomics Core A,Illumina NovaSeq,NovaSeq 6000 S4,RUN_R1WJZFJ,OP_WA0D,WGS PCR-Free,v1.0,Illumina V3 Kit,Mouse,S_4X5NOHM8G,Fail,74.1,80.0,1.0,83.2,92,Y,Sample Form,2025-05-26 00:00:00,2.6,Validated,QC_Logs,Review,3900.0,151,151,8,8,1.03,2025-06-11,3200,COMPLETED,105.7,3c9b1d377d4355223756b3ec25245207,s3://ga-tech-datasets/genomics-core-a/RUN_R1WJZFJ.fastq.gz,Mapped
Genomics Core B,ONT PromethION,PromethION R10.4,RUN_W18VAPM,OP_R650,Targeted Panel v2,v2.1,Illumina V3 Kit,Human,S_0HWB4HGH6,Pass,88.7,91.4,5.6,67.4,92,Y,QC Pipeline,2025-04-14 00:00:00,1.3,In Review,QC_Logs,Ready,6700.0,400,0,8,0,1.38,2025-07-13,4200,COMPLETED,26.1,b4d5e38c0e57aa0d9f797ede8c57c1b0,s3://ga-tech-datasets/genomics-core-b/RUN_W18VAPM.fastq.gz,Mapped
Genomics Core B,ONT PromethION,PromethION R10.4,RUN_UZGLTL3,OP_85VX,RNA-Seq PolyA,v3.3,QIAseq FX,Human,S_KDYZ8TMK1,Pass,85.1,88.3,6.4,64.5,94,Y,Core LIMS,2025-04-08 00:00:00,1.6,Validated,Protocol_Benchmarks,Review,2900.0,400,0,8,0,1.17,2025-05-22,12800,COMPLETED,22.7,97777679c8adf1b33c1dcfad1e2526b4,s3://ga-tech-datasets/genomics-core-b/RUN_UZGLTL3.fastq.gz,Mapped
Genomics Core B,Illumina NovaSeq,NovaSeq 6000 S4,RUN_D4D8QQK,OP_S083,RNA-Seq PolyA,v2.1,Illumina V3 Kit,Organoid,S_9T9U8FIZ3,Pass,85.9,88.1,0.5,62.4,94,Y,Sample Form,2025-03-08 00:00:00,3.8,Validated,Genomics,Review,3800.0,151,151,10,12,0.99,2025-01-02,4200,PENDING,130.5,d9af65f8943233b0afc60d0aa3b23cf4,s3://ga-tech-datasets/genomics-core-b/RUN_D4D8QQK.fastq.gz,Mapped
Genome Center E,Illumina NovaSeq,NovaSeq 6000 S4,RUN_8FH7893,OP_UZ5U,WGS PCR-Free,v2.1,Rapid Barcoding 24,Organoid,S_0KGUA8A02,Pass,97.5,100.0,6.2,32.4,91,Y,Sample Form,2025-05-24 00:00:00,1.0,In Review,QC_Logs,Review,5700.0,151,151,10,12,0.96,2025-04-19,1800,DRAFT,96.1,eec24afd63f45f8406f6b4cc9c96bdd3,s3://ga-tech-datasets/genome-center-e/RUN_8FH7893.fastq.gz,Mapped
Genome Center E,ONT PromethION,PromethION R10.4,RUN_1WDKQAD,OP_5OKX,Targeted Panel v2,v2.1,Nextera XT,Human,S_VLTGX07OX,Pass,86.8,90.8,5.7,66.5,92,Y,Core LIMS,2025-03-01 00:00:00,1.6,Validated,QC_Logs,Review,7700.0,400,0,8,0,0.86,2025-01-27,9600,DRAFT,118.1,a0995fe033e8bcc1265b2533239667bd,s3://ga-tech-datasets/genome-center-e/RUN_1WDKQAD.fastq.gz,Mapped
Genome Center D,Illumina NextSeq,NextSeq 2000 P4,RUN_7KI4K5H,OP_PRSF,Metagenomics Shotgun,v2.1,Illumina V3 Kit,Mouse,S_BJ5R0LWAW,Pass,96.3,100.0,3.9,28.8,97,Y,Instrument Log,2025-04-25 00:00:00,2.5,Validated,Protocol_Benchmarks,Ready,4100.0,151,151,10,10,1.46,2025-09-12,6400,SUBMITTED,64.4,8abb2f26a63e13fb1cf167232267343c,s3://ga-tech-datasets/genome-center-d/RUN_7KI4K5H.fastq.gz,Unmapped
Genomics Core C,Illumina NextSeq,NextSeq 2000 P4,RUN_ZJYKN25,OP_14RD,Targeted Panel v2,v2.1,QIAseq FX,Organoid,S_EKTUTFIT2,Pass,91.1,94.6,7.3,84.4,94,Y,Sample Form,2025-02-18 00:00:00,1.3,In Review,QC_Logs,Review,4500.0,151,151,12,10,0.99,2025-01-15,4200,DRAFT,30.9,3e8ca49414420f86e36da64012ca6c23,s3://ga-tech-datasets/genomics-core-c/RUN_ZJYKN25.fastq.gz,Mapped
